TermID, Name, Frequency, PlotX, PlotY, LogSize, Value, Uniqueness, Dispensability, Representative, Eliminated
"GO:0006163", "purine nucleotide metabolic process", 2.4805598800934, null, null, 5.77724189973122, -20.7958800173441, 0.734207331153796, 0.89123919, 9117, True
"GO:0009259", "ribonucleotide metabolic process", 2.80780649027855, null, null, 5.83105927351371, -34.0809219076239, 0.730823527143519, 0.90750444, 9117, True
"GO:0006164", "purine nucleotide biosynthetic process", 1.69512078614422, null, null, 5.61189316993653, -20.267606240177, 0.721770067533603, 0.91120167, 9117, True
"GO:0009165", "nucleotide biosynthetic process", 2.94479276894738, null, null, 5.85174680813891, -40.2365720064371, 0.717715334267728, 0.91391593, 9117, True
"GO:0009218", "pyrimidine ribonucleotide metabolic process", 0.432970271015327, null, null, 5.019153692189, -21.9208187539524, 0.764549632082264, 0.91456865, 9117, True
"GO:0009199", "ribonucleoside triphosphate metabolic process", 0.582443367887931, null, null, 5.14794825271657, -9.88605664769316, 0.769672710837539, 0.92021846, 9117, True
"GO:0009260", "ribonucleotide biosynthetic process", 2.04304066203503, null, null, 5.69296935015844, -32.5528419686578, 0.718128821888771, 0.92488145, 9117, True
"GO:0009144", "purine nucleoside triphosphate metabolic process", 0.533067820657473, null, null, 5.10947730095874, -9.88605664769316, 0.771448749867311, 0.9285944, 9117, True
"GO:0009161", "ribonucleoside monophosphate metabolic process", 1.13151121903743, null, null, 5.43635191364442, -5.46852108295774, 0.759811613182621, 0.9322136, 9117, True
"GO:0009168", "purine ribonucleoside monophosphate biosynthetic process", 0.691282518860523, null, null, 5.2223496364923, -2.52287874528034, 0.750034003775157, 0.93237878, 9117, True
"GO:0046040", "IMP metabolic process", 0.460437956712419, null, null, 5.04586648479743, -1.45593195564972, 0.760754162813617, 0.93967326, 9117, True
"GO:0009124", "nucleoside monophosphate biosynthetic process", 1.21674804641782, null, null, 5.46789359549249, -4.38721614328026, 0.738034769246325, 0.94491706, 9117, True
"GO:0006221", "pyrimidine nucleotide biosynthetic process", 0.615147728505252, null, null, 5.17167380870718, -20.9586073148418, 0.746157375105323, 0.94547368, 9117, True
"GO:0009142", "nucleoside triphosphate biosynthetic process", 0.661337355629968, null, null, 5.20311723426784, -8.09691001300806, 0.748062375776874, 0.94829258, 9117, True
"GO:0009150", "purine ribonucleotide metabolic process", 2.38355296295956, null, null, 5.75991702046173, -12.6575773191778, 0.726752069536848, 0.9529831, 9117, True
"GO:0006188", "IMP biosynthetic process", 0.458457631861256, null, null, 5.04399459044455, -1.45593195564972, 0.74208267045954, 0.95347212, 9117, True
"GO:0009152", "purine ribonucleotide biosynthetic process", 1.62107817999363, null, null, 5.59249652918436, -11.0409586076789, 0.715504562185819, 0.96970767, 9117, True
"GO:0009201", "ribonucleoside triphosphate biosynthetic process", 0.575648947896493, null, null, 5.14285229997834, -8.20760831050175, 0.750363250913545, 0.97570723, 9117, True
"GO:0009206", "purine ribonucleoside triphosphate biosynthetic process", 0.478517742592073, null, null, 5.06259326445782, -8.20760831050175, 0.753818610952238, 0.97579985, 9117, True
"GO:0009145", "purine nucleoside triphosphate biosynthetic process", 0.478679317213821, null, null, 5.06273988078758, -8.20760831050175, 0.754060600580882, 0.97583072, 9117, True
"GO:0015986", "ATP synthesis coupled proton transport", 0.42348294066143, null, null, 5.0095316279731, -6.50863830616573, 0.688814576196813, 0.98389913, 9117, True
"GO:0009167", "purine ribonucleoside monophosphate metabolic process", 0.743425549355785, null, null, 5.25393136179068, -2.52287874528034, 0.767769513699338, 0.98501463, 9117, True
"GO:0009127", "purine nucleoside monophosphate biosynthetic process", 0.692140107237491, null, null, 5.22288807458031, -2.52287874528034, 0.750067358009162, 0.9851383, 9117, True
"GO:0006754", "ATP biosynthetic process", 0.429332770556497, null, null, 5.01548968895236, -7.29242982390206, 0.734314535521231, 0.98514978, 9117, True
"GO:0006979", "response to oxidative stress", 0.576489964517384, 2.10414961248168, -6.32714590793259, 5.14348633171154, -26.6777807052661, 0.909874797095317, 0.45853657, null, False
"GO:0046356", "acetyl-CoA catabolic process", 0.00119730937653988, -4.4629234671233, -3.19688957108415, 2.46239799789896, -7.92081875395237, 0.795507517359171, 0.46016857, null, False
"GO:0043090", "amino acid import", 0.0121056678140122, 6.19007560774446, 1.253236249828, 3.46582881535744, -3.67778070526608, 0.95839784428641, 0.46445105, null, False
"GO:0016311", "dephosphorylation", 1.64564995131632, -2.41796766205657, -7.44876676905989, 5.59903001373524, -1.52287874528034, 0.89793951740293, 0.46445561, null, False
"GO:0046417", "chorismate metabolic process", 0.276657181822076, -6.27901700570556, -4.53101658120132, 4.82463991130814, -5.58502665202918, 0.834657336322109, 0.46585982, null, False
"GO:0046451", "diaminopimelate metabolic process", 0.285141920933335, null, null, 4.83775884013575, -0.494850021680094, 0.834244314655167, 0.7605141, 46417, True
"GO:0006470", "protein dephosphorylation", 0.665401578807773, -6.16211743665845, 2.55011985791308, 5.20577799012753, -2.19382002601611, 0.846490709543772, 0.46720002, null, False
"GO:0009605", "response to external stimulus", 1.84451931011448, 2.31358094286452, -6.14798844365354, 5.6485756407683, -10.8538719643218, 0.917183741980544, 0.46735677, null, False
"GO:0044260", "cellular macromolecule metabolic process", 25.5354976543922, -4.71576038139997, 2.96681854213848, 6.78983585571311, -59.301029995664, 0.879623273821254, 0.46854268, null, False
"GO:0008380", "RNA splicing", 0.61620417795514, -6.67859091912793, 1.05021968999089, 5.17241901759395, -1.50863830616573, 0.852478842393033, 0.46957455, null, False
"GO:0007033", "vacuole organization", 0.0847852470272962, -2.51478275688682, 6.67077575837094, 4.31103296979104, -7.11918640771921, 0.932444280533004, 0.4719433, null, False
"GO:0009100", "glycoprotein metabolic process", 0.57755884278433, -6.25139369776943, 2.30519184471479, 5.14429081195544, -3.42021640338319, 0.861201768060928, 0.47347421, null, False
"GO:0007031", "peroxisome organization", 0.0916252393479445, -2.65135539401712, 6.73158503846411, 4.34472621793986, -1.76955107862173, 0.932058111903084, 0.47553764, null, False
"GO:0019932", "second-messenger-mediated signaling", 0.0821751954452197, 2.36660414164296, -3.02856224388833, 4.29745409961907, -1.26760624017703, 0.881170957849474, 0.47921991, null, False
"GO:0000165", "MAPK cascade", 0.0895744845334558, 2.36519483825084, -2.97307639046039, 4.33489586301188, -0.823908740944319, 0.88044547727498, 0.4824021, null, False
"GO:0009611", "response to wounding", 0.107099116584541, 2.20217003070898, -6.59167733345871, 4.41249414725064, -6.49485002168009, 0.9203872708381, 0.48306642, null, False
"GO:0061025", "membrane fusion", 0.114390689258279, -3.10423056754861, 6.57002871492702, 4.44109786471627, -0.3767507096021, 0.93261872549054, 0.48612732, null, False
"GO:0042742", "defense response to bacterium", 0.118894063972116, 1.92949162650762, -5.91917857036964, 4.45786676425845, -21.2218487496164, 0.901994861217647, 0.48731092, null, False
"GO:0009620", "response to fungus", 0.0932658431995355, null, null, 4.35243337135028, -2.44369749923271, 0.914247771333443, 0.71864055, 42742, True
"GO:0050832", "defense response to fungus", 0.0719214213727761, null, null, 4.23957473708321, -2.72124639904717, 0.905248142291383, 0.72887263, 42742, True
"GO:0051707", "response to other organism", 0.700036549008027, null, null, 5.22781474453697, -18.9208187539524, 0.900772593848594, 0.84240836, 42742, True
"GO:0045087", "innate immune response", 0.146718042424856, null, null, 4.54918724613441, -7.45593195564972, 0.899216919354378, 0.85783046, 42742, True
"GO:0009617", "response to bacterium", 0.181162437430228, null, null, 4.64076954596028, -17.6777807052661, 0.910234965572655, 0.87387439, 42742, True
"GO:0098542", "defense response to other organism", 0.596135781346285, null, null, 5.15803966721445, -11, 0.890149383383296, 0.97708974, 42742, True
"GO:0032268", "regulation of cellular protein metabolic process", 2.29136428390501, 2.8638032117297, 4.91523514463342, 5.74278638371121, -5.36653154442041, 0.928629715846599, 0.48927128, null, False
"GO:0042176", "regulation of protein catabolic process", 0.169972359139452, null, null, 4.61308034684422, -1.45593195564972, 0.944595976008055, 0.7190511, 32268, True
"GO:0031399", "regulation of protein modification process", 0.460201809188326, null, null, 5.04564369049796, -3.63827216398241, 0.938432709974075, 0.79726163, 32268, True
"GO:0006417", "regulation of translation", 1.45439945737442, null, null, 5.54537640008718, -1.69897000433602, 0.931328769204544, 0.91184155, 32268, True
"GO:0006767", "water-soluble vitamin metabolic process", 1.30950845105702, -6.48881505830173, -4.26227733407642, 5.49980113865916, -2.95860731484178, 0.848905688150464, 0.48967238, null, False
"GO:0046655", "folic acid metabolic process", 0.113056662894106, null, null, 4.4360035356699, -2.69897000433602, 0.807082228517231, 0.76717842, 6767, True
"GO:0006760", "folic acid-containing compound metabolic process", 0.457885906276611, null, null, 5.0434526647512, -2.35654732351381, 0.870587655588217, 0.85563777, 6767, True
"GO:0042364", "water-soluble vitamin biosynthetic process", 1.26300810350586, null, null, 5.48409902072137, -0.522878745280338, 0.80106233809462, 0.97981637, 6767, True
"GO:0006139", "nucleobase-containing compound metabolic process", 18.7768975137146, -5.99333003096332, 0.281661229254496, 6.65631539080789, -26.3665315444204, 0.824565229766553, 0.49056883, null, False
"GO:0010363", "regulation of plant-type hypersensitive response", 0.000787158413642135, 4.27212755277779, 4.2933660531432, 2.28103336724773, -1.45593195564972, 0.956593129693519, 0.4935872, null, False
"GO:0015988", "energy coupled proton transmembrane transport, against electrochemical gradient", 0.0334790902139057, 6.39148241999111, 1.40835865017166, 3.90751884610663, -4.92081875395237, 0.947127219919775, 0.49518996, null, False
"GO:0034976", "response to endoplasmic reticulum stress", 0.149299093433798, 1.93281198655572, -6.24088257216103, 4.55676068094561, -8.46852108295774, 0.905991470435538, 0.49682566, null, False
"GO:0009846", "pollen germination", 0.0039730785193832, 6.28990801637164, -2.12680359819291, 2.98227123303957, -1.45593195564972, 0.954519467817582, 0.49871212, null, False
"GO:0009203", "ribonucleoside triphosphate catabolic process", 0.00052201031641531, -4.32981356864877, -3.41574394775108, 2.10380372095596, -1.44369749923271, 0.826069241792016, 0.49986286, null, False
"GO:0048767", "root hair elongation", 0.00199689660723952, 6.43087595716953, -1.35738276816947, 2.68394713075151, -15.6575773191778, 0.909611780149889, 0.49993423, null, False
"GO:0016049", "cell growth", 0.0375225986966148, null, null, 3.95703231634694, -10.6575773191778, 0.977813171817383, 0.72220102, 48767, True
"GO:0009825", "multidimensional cell growth", 0.00189746607077946, null, null, 2.66181268553726, -2.95860731484178, 0.980180554988089, 0.72693996, 48767, True
"GO:0048469", "cell maturation", 0.0422165486053334, null, null, 4.00821680158969, -11.1487416512809, 0.925204955038293, 0.79391571, 48767, True
"GO:0048588", "developmental cell growth", 0.0249694934685323, null, null, 3.78017324364259, -6.48148606012211, 0.921946199022463, 0.83493012, 48767, True
"GO:0048364", "root development", 0.0285448498420753, null, null, 3.83828224991469, -11.7958800173441, 0.918507724867834, 0.85957248, 48767, True
"GO:0009932", "cell tip growth", 0.00609012035817862, null, null, 3.16761267272753, -0.677780705266081, 0.928322344113393, 0.87603921, 48767, True
"GO:0010053", "root epidermal cell differentiation", 0.0051538161398464, null, null, 3.09516935143176, -10.6197887582884, 0.914025671008557, 0.90476317, 48767, True
"GO:0048528", "post-embryonic root development", 0.00570482702939589, null, null, 3.13924921757161, -0.455931955649724, 0.921243953760265, 0.90988787, 48767, True
"GO:0009826", "unidimensional cell growth", 0.0123128147649707, null, null, 3.47319490920494, -1.55284196865778, 0.925393337905975, 0.91169209, 48767, True
"GO:0048589", "developmental growth", 0.10172158173766, null, null, 4.3901222515067, -6.04095860767891, 0.929679634110125, 0.91428301, 48767, True
"GO:0060560", "developmental growth involved in morphogenesis", 0.0402486525712281, null, null, 3.98748750613309, -1.55284196865778, 0.929805078497139, 0.91864249, 48767, True
"GO:0010015", "root morphogenesis", 0.0119150926191304, null, null, 3.45893986189033, -9.79588001734407, 0.92057061022615, 0.94885648, 48767, True
"GO:0048765", "root hair cell differentiation", 0.0048845251036004, null, null, 3.07188200730613, -11.2076083105017, 0.91206117280145, 0.95684213, 48767, True
"GO:0010054", "trichoblast differentiation", 0.00489695392065791, null, null, 3.07298474462793, -10.1549019599857, 0.913714408428173, 0.99466998, 48767, True
"GO:0048764", "trichoblast maturation", 0.0048845251036004, null, null, 3.07188200730613, -11.2076083105017, 0.912061710845361, 0.99969504, 48767, True
"GO:0009311", "oligosaccharide metabolic process", 0.368953577291126, -1.59492844287, -6.84381700298449, 4.9496680612714, -5.25963731050576, 0.90611182575731, 0.50284122, null, False
"GO:0044042", "glucan metabolic process", 0.400622203153655, -2.3247048836938, 0.984456013265599, 4.98543096521264, -21.8239087409443, 0.883581627261951, 0.50679119, null, False
"GO:0045488", "pectin metabolic process", 0.101841726969216, null, null, 4.39063488115188, -5.20065945054642, 0.894391537292234, 0.70918483, 44042, True
"GO:0052546", "cell wall pectin metabolic process", 0.00145831453474753, null, null, 2.54777470538782, -4.72124639904717, 0.875152822720097, 0.7636495, 44042, True
"GO:0009832", "plant-type cell wall biogenesis", 0.0300860231572062, null, null, 3.8611160441614, -3.45593195564972, 0.935372297522789, 0.77866142, 44042, True
"GO:0052541", "plant-type cell wall cellulose metabolic process", 0.00165717560766765, null, null, 2.60314437262018, -3.17392519729917, 0.863476623970617, 0.78386833, 44042, True
"GO:0006073", "cellular glucan metabolic process", 0.398434731351534, null, null, 4.98305316354662, -14.2839966563652, 0.863503831153977, 0.79677112, 44042, True
"GO:0044247", "cellular polysaccharide catabolic process", 0.13477809217161, null, null, 4.51232411318569, -0.431798275933005, 0.82760901924305, 0.80933934, 44042, True
"GO:0000272", "polysaccharide catabolic process", 0.485535881290545, null, null, 5.06891649478684, -2.16115090926274, 0.829333977304721, 0.81129319, 44042, True
"GO:0030244", "cellulose biosynthetic process", 0.0362962887469408, null, null, 3.94260324884216, -6.74472749489669, 0.854946130023434, 0.81772285, 44042, True
"GO:0045489", "pectin biosynthetic process", 0.0136302693730664, null, null, 3.51732788229437, -0.721246399047171, 0.876924348357853, 0.8717401, 44042, True
"GO:0033692", "cellular polysaccharide biosynthetic process", 0.428814903179101, null, null, 5.01496552555492, -10.3467874862247, 0.827264485339539, 0.89467248, 44042, True
"GO:0030243", "cellulose metabolic process", 0.132926198430042, null, null, 4.50631557916451, -14.9586073148418, 0.874478283469611, 0.9050972, 44042, True
"GO:0009251", "glucan catabolic process", 0.136928277522559, null, null, 4.51919774408441, -0.638272163982407, 0.842900138950547, 0.9073126, 44042, True
"GO:0009664", "plant-type cell wall organization", 0.0326132159588994, null, null, 3.89614025144202, -2.04095860767891, 0.935596388696071, 0.9286044, 44042, True
"GO:0009250", "glucan biosynthetic process", 0.199610944882588, null, null, 4.68288482328657, -14.8538719643218, 0.836309073130383, 0.93643709, 44042, True
"GO:0007398", "ectoderm development", 0.00267633860638326, 6.64455393678351, -1.05700777012249, 2.8109042806687, -9.36653154442041, 0.946099339251846, 0.50990174, null, False
"GO:0009069", "serine family amino acid metabolic process", 0.645735047283777, -6.58328948788836, -3.15421570806196, 5.19274860387788, -32.9586073148418, 0.797684918189109, 0.51155356, null, False
"GO:0010038", "response to metal ion", 0.118761489923502, 2.85096594525186, -5.94234797568287, 4.45738224643038, -115.886056647693, 0.896351054577576, 0.51327179, null, False
"GO:0010043", "response to zinc ion", 0.00630141024815625, null, null, 3.18241465243455, -5, 0.912601772202568, 0.70739013, 10038, True
"GO:0010039", "response to iron ion", 0.00697256636926165, null, null, 3.22634208716363, -1.88605664769316, 0.912103257356236, 0.71178064, 10038, True
"GO:0070301", "cellular response to hydrogen peroxide", 0.00994305364600591, null, null, 3.38039216005703, -9.08092190762393, 0.883134683351465, 0.72761606, 10038, True
"GO:0046686", "response to cadmium ion", 0.0104816357184979, null, null, 3.40329214515825, -123.744727494897, 0.910036035313012, 0.73003017, 10038, True
"GO:0009414", "response to water deprivation", 0.0205448345960597, null, null, 3.6954816764902, -5.48148606012211, 0.868860124806277, 0.76229703, 10038, True
"GO:0042542", "response to hydrogen peroxide", 0.0237514693968966, null, null, 3.75845768861047, -17.431798275933, 0.888420321852391, 0.76962804, 10038, True
"GO:0071248", "cellular response to metal ion", 0.0318011999111422, null, null, 3.88519154060685, -1.44369749923271, 0.892256296300265, 0.78481634, 10038, True
"GO:0071241", "cellular response to inorganic substance", 0.0361347141251932, null, null, 3.94066587247583, -1.1249387366083, 0.892328424352883, 0.79165469, 10038, True
"GO:0051592", "response to calcium ion", 0.0226411617397593, null, null, 3.73766962735664, -0.769551078621726, 0.905850741842311, 0.81814089, 10038, True
"GO:0009415", "response to water", 0.0248824917491298, null, null, 3.77865763194736, -5.72124639904717, 0.87192558736777, 0.91205917, 10038, True
"GO:0009269", "response to desiccation", 0.00639669784559714, null, null, 3.18892848376085, -3.07572071393812, 0.877218023352131, 0.91436447, 10038, True
"GO:0015706", "nitrate transport", 0.0430658511042631, 6.18848277004439, 1.52896845068411, 4.01686627082897, -1.27572413039921, 0.94693356897238, 0.51633344, null, False
"GO:0009081", "branched-chain amino acid metabolic process", 0.470811876016418, -6.59696450032471, -3.26614264656359, 5.05554268990701, -5.45593195564972, 0.808610976221636, 0.51976099, null, False
"GO:0009561", "megagametogenesis", 0.00356707049550462, 6.59067787377771, -1.59013697569159, 2.93550726582471, -1.16749108729376, 0.93634392497262, 0.52007391, null, False
"GO:0009560", "embryo sac egg cell differentiation", 2.07146950958457E-05, null, null, 0.778151250383644, -1.20760831050175, 0.936256278865967, 0.74543899, 9561, True
"GO:0009553", "embryo sac development", 0.00709271160081755, null, null, 3.23375736296551, -0.585026652029182, 0.93414161900056, 0.84966415, 9561, True
"GO:0016143", "S-glycoside metabolic process", 0.00223304413133216, -2.97164086187031, -7.21115165664157, 2.73239375982297, -9.69897000433602, 0.915249167792289, 0.52345478, null, False
"GO:0042219", "cellular modified amino acid catabolic process", 0.101638722957276, -1.54760694799461, -2.73683524796452, 4.38976836093798, -6.76955107862173, 0.863662347195929, 0.52362345, null, False
"GO:0042398", "cellular modified amino acid biosynthetic process", 0.531356786842556, null, null, 5.10808107731923, -6.04575749056067, 0.866081191718538, 0.72323731, 42219, True
"GO:0006749", "glutathione metabolic process", 0.459779229408371, null, null, 5.04524472047815, -2.36653154442041, 0.858059215145921, 0.82602749, 42219, True
"GO:0006090", "pyruvate metabolic process", 0.801521983221594, -6.26756212644949, -4.30528610123303, 5.28660914210589, -70.9208187539524, 0.814843335471729, 0.52467548, null, False
"GO:0006631", "fatty acid metabolic process", 1.13046305546558, null, null, 5.43594942452188, -15.0457574905607, 0.775683205984824, 0.75210217, 6090, True
"GO:0009606", "tropism", 0.027678975587069, 1.82396889229563, -5.56069239931634, 3.82490647130211, -1.79588001734408, 0.924696744699258, 0.52513099, null, False
"GO:0051644", "plastid localization", 0.00528224724944064, 5.70568841804496, 2.8973581422615, 3.10585067438514, -2.95860731484178, 0.94277784235802, 0.5253226, null, False
"GO:0051656", "establishment of organelle localization", 0.150492259871319, null, null, 4.56021757860679, -2.76955107862173, 0.927274428422952, 0.74845055, 51644, True
"GO:0000302", "response to reactive oxygen species", 0.158993570738654, 2.59767371589288, -6.05246137929824, 4.58408233851837, -20.3098039199715, 0.883022881138634, 0.52548121, null, False
"GO:0009743", "response to carbohydrate", 0.0316023388382221, null, null, 3.88246761489537, -14.8538719643218, 0.89980054827297, 0.71121552, 302, True
"GO:0009737", "response to abscisic acid", 0.0527686142871572, null, null, 4.10510124454964, -4.4089353929735, 0.892480614430508, 0.73727713, 302, True
"GO:0009725", "response to hormone", 0.423603085892986, null, null, 5.00965482183871, -2.82390874094432, 0.889458045148711, 0.78600041, 302, True
"GO:0043401", "steroid hormone mediated signaling pathway", 0.0340715304936469, null, null, 3.91513590662201, -0.337242168318426, 0.853619442804755, 0.80927941, 302, True
"GO:0034599", "cellular response to oxidative stress", 0.212106048964402, null, null, 4.70925299601628, -11.2291479883579, 0.876135700579869, 0.81369591, 302, True
"GO:0048545", "response to steroid hormone", 0.047888232122576, null, null, 4.06295783408451, -0.337242168318426, 0.90166313588882, 0.82741408, 302, True
"GO:0071310", "cellular response to organic substance", 0.737932012216367, null, null, 5.25071024823944, -1.49485002168009, 0.873670527624003, 0.86094463, 302, True
"GO:0009742", "brassinosteroid mediated signaling pathway", 0.0116748021560186, null, null, 3.4500950758716, -0.337242168318426, 0.854981453054642, 0.91647224, 302, True
"GO:0034614", "cellular response to reactive oxygen species", 0.131559028553716, null, null, 4.50182579327235, -10.7958800173441, 0.86829713317941, 0.94241825, 302, True
"GO:0071495", "cellular response to endogenous stimulus", 0.468135537410035, null, null, 5.05306691338837, -0.602059991327962, 0.916171488705495, 0.9444477, 302, True
"GO:0019430", "removal of superoxide radicals", 0.113425384466812, null, null, 4.43741758176682, -1.92081875395238, 0.821083902601274, 0.95917944, 302, True
"GO:0000305", "response to oxygen radical", 0.114361688685145, null, null, 4.44098775147616, -1.76955107862173, 0.876734846908858, 0.95976759, 302, True
"GO:0071383", "cellular response to steroid hormone stimulus", 0.0405055147904166, null, null, 3.99025003292782, -0.337242168318426, 0.890309022907148, 0.96738655, 302, True
"GO:0071450", "cellular response to oxygen radical", 0.113653246112867, null, null, 4.43828913430075, -1.92081875395238, 0.863845747345064, 0.9977932, 302, True
"GO:0000303", "response to superoxide", 0.114345116929068, null, null, 4.44092481708748, -1.76955107862173, 0.876419723394684, 0.99838775, 302, True
"GO:0071451", "cellular response to superoxide", 0.113653246112867, null, null, 4.43828913430075, -1.92081875395238, 0.863843776408263, 0.99871565, 302, True
"GO:0019682", "glyceraldehyde-3-phosphate metabolic process", 0.165949565351839, -3.0418587757627, -6.81591129253953, 4.60267842043851, -14.5528419686578, 0.87689810326123, 0.53247898, null, False
"GO:0019243", "methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione", 0.0202216853525645, null, null, 3.68859777508117, -5.18045606445813, 0.804092535195996, 0.72866605, 19682, True
"GO:0009438", "methylglyoxal metabolic process", 0.0339472423230719, null, null, 3.91354895790652, -5.10237290870956, 0.868358464891871, 0.75489981, 19682, True
"GO:0046185", "aldehyde catabolic process", 0.0508794340944161, null, null, 4.08926909304615, -4.79588001734407, 0.892704191522253, 0.77674303, 19682, True
"GO:0051596", "methylglyoxal catabolic process", 0.0212242765952035, null, null, 3.70960912107265, -5.10237290870956, 0.831052368269077, 0.941456, 19682, True
"GO:0042445", "hormone metabolic process", 0.11912192561817, 1.73215601239531, 6.07612473124099, 4.45869826840275, -10.6382721639824, 0.901830562620166, 0.53273337, null, False
"GO:0009851", "auxin biosynthetic process", 0.00376593156842474, null, null, 2.95904139232109, -4.38721614328026, 0.8775411928659, 0.7338352, 42445, True
"GO:0016132", "brassinosteroid biosynthetic process", 0.00546867950530325, null, null, 3.12090281761453, -8.76955107862173, 0.811328042440557, 0.75037939, 42445, True
"GO:0009850", "auxin metabolic process", 0.00909375114707624, null, null, 3.34163233577805, -4.43179827593301, 0.899390976064784, 0.77417307, 42445, True
"GO:0009684", "indoleacetic acid biosynthetic process", 0.000120145231555905, null, null, 1.47712125471966, -4.2518119729938, 0.809558301979851, 0.78126933, 42445, True
"GO:0060918", "auxin transport", 0.0169653352834976, null, null, 3.61235994796777, -1.55284196865778, 0.906522322490345, 0.80549173, 42445, True
"GO:0009683", "indoleacetic acid metabolic process", 0.000356292755648545, null, null, 1.93951925261862, -4.18045606445813, 0.819047228918709, 0.81863011, 42445, True
"GO:0009926", "auxin polar transport", 0.00459866231127774, null, null, 3.04571405894087, -1.46852108295774, 0.913771761841726, 0.84418982, 42445, True
"GO:0009914", "hormone transport", 0.0377090309524774, null, null, 3.95918454273119, -1.50863830616573, 0.90183044230619, 0.8495104, 42445, True
"GO:0042446", "hormone biosynthetic process", 0.0713289810930349, null, null, 4.23598270348184, -10.8538719643218, 0.870233108701006, 0.88824735, 42445, True
"GO:0016131", "brassinosteroid metabolic process", 0.00603626215092942, null, null, 3.16375752398196, -8.79588001734407, 0.835261248643632, 0.90985781, 42445, True
"GO:0034754", "cellular hormone metabolic process", 0.0870307199756859, null, null, 4.3223847087454, -2.14266750356873, 0.882946835345258, 0.94103311, 42445, True
"GO:0016129", "phytosteroid biosynthetic process", 0.0130171143982294, null, null, 3.49734438101758, -8.69897000433602, 0.856231374455356, 0.95213958, 42445, True
"GO:0048285", "organelle fission", 0.274088559630191, -2.55886579925819, 6.45575685158757, 4.82058893218893, -2, 0.926084128457531, 0.53285242, null, False
"GO:0009207", "purine ribonucleoside triphosphate catabolic process", 0.000165717560766765, -4.0900916738569, -3.66390841318166, 1.61278385671974, -1.44369749923271, 0.835718346637969, 0.53489525, null, False
"GO:0042744", "hydrogen peroxide catabolic process", 0.125680198085515, -1.57643671032652, -5.68223916214276, 4.48197263156396, -9.45593195564972, 0.888314988411881, 0.53493503, null, False
"GO:0042743", "hydrogen peroxide metabolic process", 0.129997140543489, null, null, 4.49663909918075, -6.72124639904717, 0.943580136491644, 0.88375861, 42744, True
"GO:0006801", "superoxide metabolic process", 0.137346714363495, null, null, 4.52052283363054, -2.21467016498923, 0.943335694221372, 0.88968566, 42744, True
"GO:0022411", "cellular component disassembly", 0.290536027536293, -2.99707918380085, 6.40660432368484, 4.84589764614849, -1.58502665202918, 0.931830307681581, 0.53629009, null, False
"GO:0006636", "unsaturated fatty acid biosynthetic process", 0.0267468143077559, -5.5002758431482, -4.06416849484807, 3.81003078640584, -5.48148606012211, 0.811241261613107, 0.53637686, null, False
"GO:0006950", "response to stress", 4.77198630808369, 2.18945003021188, -6.04054801800304, 6.06139102508618, -90.3467874862247, 0.909569778711783, 0.53695299, null, False
"GO:0030865", "cortical cytoskeleton organization", 0.029394152341005, -2.23767648643591, 6.60130503676817, 3.85101360682367, -0.309803919971486, 0.935369750571024, 0.54035054, null, False
"GO:0015695", "organic cation transport", 0.0894543393018999, 6.28963651801649, 1.80434612603965, 4.33431298475823, -0.346787486224656, 0.94515721212765, 0.54215816, null, False
"GO:0034654", "nucleobase-containing compound biosynthetic process", 6.3910924491042, -5.75461868253099, -0.220997430180075, 6.18826684045242, -3.48148606012211, 0.794684835317408, 0.54236863, null, False
"GO:0035556", "intracellular signal transduction", 3.8499959440627, 2.35317440577371, -2.60545054689278, 5.96815219845331, -3.30980391997149, 0.837175254947698, 0.54408262, null, False
"GO:0007165", "signal transduction", 7.21617532652781, null, null, 6.24099878488822, -0.366531544420413, 0.826437810221547, 0.8212835, 35556, True
"GO:0043648", "dicarboxylic acid metabolic process", 1.09176800502655, -6.24274914005067, -4.25731653609016, 5.42082347002099, -11.6197887582884, 0.817639646070151, 0.54465299, null, False
"GO:0009072", "aromatic amino acid family metabolic process", 0.764869401719005, -6.75612030680169, -1.96581692766518, 5.26628109899437, -13.0757207139381, 0.785643411404, 0.54519649, null, False
"GO:0006098", "pentose-phosphate shunt", 0.207917537616022, -2.85459189329611, -6.54524033488773, 4.70059123588158, -24.2924298239021, 0.862155976419886, 0.54525985, null, False
"GO:0009051", "pentose-phosphate shunt, oxidative branch", 0.00584982989506681, null, null, 3.15014216184856, -1.92081875395238, 0.892860165790146, 0.77085058, 6098, True
"GO:0006740", "NADPH regeneration", 0.213353073609172, null, null, 4.71179879605676, -24.1804560644581, 0.925233690536759, 0.95452864, 6098, True
"GO:0007005", "mitochondrion organization", 0.346486418990172, -2.55902374871059, 6.56033005196721, 4.92238286847419, -7.03151705144607, 0.924665381779483, 0.54695396, null, False
"GO:0006508", "proteolysis", 5.78607420650082, -6.11539453987516, 2.70827884470078, 6.14507576927552, -47.8538719643218, 0.86901946082395, 0.54864603, null, False
"GO:0032535", "regulation of cellular component size", 0.174794740157765, -0.255913700259533, 6.01108806106889, 4.62523011244936, -10.6575773191778, 0.872437699644362, 0.54898535, null, False
"GO:0008361", "regulation of cell size", 0.0384506170369087, null, null, 3.96764156408301, -10.602059991328, 0.885583045114226, 0.85783666, 32535, True
